queryID	class	prob_class	order	prob_order	family	prob_family	genus	prob_genus	species	prob_species	bestHit_similarity	bestHit	protaxmod
OTU3309	root	1	Primates	0.9773857243426355	Primates,Hominidae	0.6032201847900701	Primates,Hominidae,Homo	0.561918757020534	Primates,Hominidae,Homo,unk	0.4404338566697772	0.954	Homo_sapiens_MG773625	weighted
OTU3317	root	1	Primates	0.9942961093078435	Primates,Hominidae	0.8824130693609911	Primates,Hominidae,Homo	0.862902993809023	Primates,Hominidae,Homo,sapiens	0.5387158645691652	0.977	Homo_sapiens_KM224289	weighted
OTU3318	root	1	Primates	0.9943045012024198	Primates,Hominidae	0.8825454412490386	Primates,Hominidae,Homo	0.8552367053484949	Primates,Hominidae,Homo,sapiens	0.5336628534470583	0.977	Homo_sapiens_KM224289	weighted
OTU3320	root	1	root,unk	0.8889138098216766	Siluriformes,unk	0.09916600648309995	NA	NA	NA	NA	0.842	Bagarius_yarrelli_KP342264	weighted
OTU3449	root	1	root,unk	0.7534135490596404	Soricomorpha,unk	0.05992389131755779	NA	NA	NA	NA	0.841	Chimarrogale_himalayica_GU981022	weighted
OTU3539	root	1	root,unk	0.999999518422116	NA	NA	NA	NA	NA	NA	0.569	Sternopygus_macrurus_MN195348	weighted
OTU3566	root	1	root,unk	0.9999995243461132	NA	NA	NA	NA	NA	NA	NA		weighted
OTU3638	root	1	root,unk	0.42308295840667165	Rodentia,unk	0.19252870875199915	Rodentia,Muridae,unk	0.07027986054095094	NA	NA	0.86	Crocidura_grayi_KR537887	weighted
OTU3668	root	1	Primates	0.9984908898536378	Primates,Hominidae	0.9778679876609214	Primates,Hominidae,Homo	0.9709842803080244	Primates,Hominidae,Homo,sapiens	0.8873373872981257	1	Homo_sapiens_KX779925	weighted
OTU3852	root	1	root,unk	0.9984153968115063	NA	NA	NA	NA	NA	NA	0.77	Bagarius_yarrelli_KP342264	weighted
OTU4074	root	1	Anura	0.9998175406477326	Anura,Bufonidae	0.9979205251099578	Anura,Bufonidae,Bufo	0.7549037660821117	Anura,Bufonidae,Bufo,tuberospinius	0.5814094715816198	1	Bufo_tuberospinius_AF160769	weighted
OTU4140	root	1	Soricomorpha	0.5863361611746256	Soricomorpha,Soricidae	0.45856877432796406	Soricomorpha,Soricidae,unk	0.34839095356437055	Soricomorpha,Soricidae,Episoriculus,unk	0.10625536269795087	0.886	Episoriculus_caudatus_GU981034	weighted
OTU4163	root	1	root,unk	0.9119316836427772	Soricomorpha,unk	0.07063425880388724	NA	NA	NA	NA	0.84	Episoriculus_leucops_NC56333	weighted
OTU4706	root	1	root,unk	0.9166473041116591	Soricomorpha,unk	0.07099967353854887	NA	NA	NA	NA	0.84	Episoriculus_caudatus_GU981034	weighted
OTU4771	root	1	root,unk	0.6912670921594516	Siluriformes,unk	0.20191670865597108	Siluriformes,Sisoridae,unk	0.08686066464444546	NA	NA	0.863	Bagarius_yarrelli_KP342264	weighted
OTU4931	root	1	Primates	0.9943043122845825	Primates,Hominidae	0.8821095714697611	Primates,Hominidae,Homo	0.8630919902590231	Primates,Hominidae,Homo,sapiens	0.5385645066780009	0.977	Homo_sapiens_KM224289	weighted
OTU5111	root	1	root,unk	0.9999995242961132	NA	NA	NA	NA	NA	NA	0.476	Eupetaurus_cinereus_AY227538	weighted
OTU5535	root	1	root,unk	0.38143645817256744	Soricomorpha,Soricidae	0.2422996731762053	Soricomorpha,Soricidae,unk	0.18885230961632338	NA	NA	0.879	Episoriculus_fumidus_GU981038	weighted
OTU5541	root	1	root,unk	0.9999995190071157	NA	NA	NA	NA	NA	NA	0.562	Oreoglanis_immaculatus_KP872690	weighted
OTU5625	root	1	Siluriformes	0.5856581625339937	Siluriformes,Sisoridae	0.39177562040474745	Siluriformes,Sisoridae,unk	0.24091044790569777	Siluriformes,Sisoridae,Bagarius,unk	0.06639855398972865	0.882	Bagarius_yarrelli_KP342264	weighted
OTU5713	root	1	root,unk	0.8827802295618721	Siluriformes,unk	0.10382484316885528	NA	NA	NA	NA	0.843	Bagarius_yarrelli_KP342264	weighted
OTU5796	root	1	Cypriniformes	0.9997931403983984	Cypriniformes,Cyprinidae	0.9997061801735022	Cypriniformes,Cyprinidae,Devario	0.9695117351893209	Cypriniformes,Cyprinidae,Devario,interruptus	0.7265114758641483	1	Devario_interruptus_MZ853154	weighted
OTU5899	root	1	Soricomorpha	0.88178766022855	Soricomorpha,Soricidae	0.8663771128693992	Soricomorpha,Soricidae,Episoriculus	0.5611769524123268	Soricomorpha,Soricidae,Episoriculus,unk	0.5436193507133275	0.925	Episoriculus_macrurus_GU981048	weighted
OTU5996	root	1	root,unk	0.5930432194056517	Rodentia,unk	0.27796224051561935	Rodentia,Muridae,unk	0.1283236103165275	NA	NA	0.862	Hybomys_trivirgatus_MG701900	weighted
OTU6204	root	1	root,unk	0.7165208015249674	Siluriformes,unk	0.19422849572129752	Siluriformes,Sisoridae,unk	0.07394083741026378	NA	NA	0.861	Bagarius_yarrelli_KP342264	weighted
OTU6314	root	1	Primates	0.9344982731264481	Primates,unk	0.5909327844140089	Primates,Hominidae,Homo	0.2772377049980247	Primates,Hominidae,Homo,unk	0.2567994112009888	0.937	Homo_sapiens_KX779925	weighted
OTU6438	root	1	root,unk	0.882781112342543	Siluriformes,unk	0.10382484316885528	NA	NA	NA	NA	0.843	Bagarius_yarrelli_KP342264	weighted
OTU6509	root	1	Cypriniformes	0.9435670042518252	Cypriniformes,Cyprinidae	0.891780725546509	Cypriniformes,Cyprinidae,unk	0.6208312333038988	Cypriniformes,Cyprinidae,Schizothorax,unk	0.16362140924820806	0.888	Schizothorax_pseudoaksaiensis_KM079630	weighted
OTU6703	root	1	root,unk	0.5908222903148437	Rodentia,unk	0.2769052192833541	Rodentia,Muridae,unk	0.127089972305587	NA	NA	0.862	Hybomys_trivirgatus_MG701900	weighted
OTU6707	root	1	Artiodactyla	0.40798413097643216	Artiodactyla,Bovidae	0.31199129256737596	Artiodactyla,Bovidae,unk	0.22614474954958105	Artiodactyla,Bovidae,Bos,unk	0.08279480177970854	0.892	Bos_taurus_KM224232	weighted
OTU6947	root	1	Galliformes	0.9975004490926743	Galliformes,Phasianidae	0.9974324418304491	Galliformes,Phasianidae,Gallus	0.8999635648295756	Galliformes,Phasianidae,Gallus,gallus	0.8710412011293543	1	Gallus_gallus_KM224330	weighted
OTU6952	root	1	root,unk	0.8888480326335357	Siluriformes,unk	0.09915906510559717	NA	NA	NA	NA	0.842	Bagarius_yarrelli_KP342264	weighted
OTU7239	root	1	root,unk	0.8889031429199602	Siluriformes,unk	0.09916501482799339	NA	NA	NA	NA	0.842	Bagarius_yarrelli_KP342264	weighted
OTU7289	root	1	Siluriformes	0.585664604809214	Siluriformes,Sisoridae	0.3917799299602744	Siluriformes,Sisoridae,unk	0.24146035037752292	Siluriformes,Sisoridae,Bagarius,unk	0.0665507809116663	0.882	Bagarius_yarrelli_KP342264	weighted
OTU7537	root	1	Primates	0.9773867017288486	Primates,Hominidae	0.5600377986172469	Primates,Hominidae,Homo	0.5209693854956946	Primates,Hominidae,Homo,unk	0.4083375982631024	0.954	Homo_sapiens_MG773625	weighted
OTU7924	root	1	Rodentia	0.7923952172130282	Rodentia,Muridae	0.6829517951591331	Rodentia,Muridae,unk	0.44811069053437935	Rodentia,Muridae,Apodemus,unk	0.17256004778208392	0.905	Apodemus_draco_KP694301	weighted
OTU8099	root	1	Siluriformes	0.5559621847967646	Siluriformes,Sisoridae	0.3541410496031274	Siluriformes,Sisoridae,unk	0.24956397096531488	NA	NA	0.88	Bagarius_yarrelli_KP342264	weighted
OTU8130	root	1	Primates	0.9773855288655101	Primates,Hominidae	0.6031411681215673	Primates,Hominidae,Homo	0.5618451504846976	Primates,Hominidae,Homo,unk	0.44037616361353116	0.954	Homo_sapiens_MG773625	weighted
OTU8882	root	1	Charadriiformes	0.6220890682196394	Charadriiformes,Charadriidae	0.5870748232917773	Columbiformes,Columbidae,Treron	0.24708323878402588	Charadriiformes,Charadriidae,Charadrius,unk	0.20496623924824128	0.909	Charadrius_dubius_OM063155	weighted
OTU9344	root	1	Primates	0.8740680901596404	Primates,unk	0.7090643464068097	Primates,Hominidae,Homo	0.11334375481699174	Primates,Hominidae,Homo,unk	0.11008747521386372	0.925	Homo_sapiens_KX779925	weighted
OTU9607	root	1	root,unk	0.9118434129281721	Soricomorpha,unk	0.07062790200665507	NA	NA	NA	NA	0.84	Episoriculus_leucops_NC56333	weighted
OTU9693	root	1	Siluriformes	0.5856640191449021	Siluriformes,Sisoridae	0.3917795381805403	Siluriformes,Sisoridae,unk	0.24146035037752292	Siluriformes,Sisoridae,Bagarius,unk	0.0665507809116663	0.882	Bagarius_yarrelli_KP342264	weighted
OTU9768	root	1	root,unk	0.9597358390903771	NA	NA	NA	NA	NA	NA	0.824	Bagarius_yarrelli_KP342264	weighted
OTU9805	root	1	Siluriformes	0.5856605051713291	Siluriformes,Sisoridae	0.3917771875103633	Siluriformes,Sisoridae,unk	0.24139516488335871	Siluriformes,Sisoridae,Bagarius,unk	0.06653214930155818	0.882	Bagarius_yarrelli_KP342264	weighted
OTU10338	root	1	Rodentia	0.4277463069121993	Rodentia,Muridae	0.35585212985290937	Rodentia,Muridae,unk	0.31602308950840285	Artiodactyla,Bovidae,Bos,unk	0.08850289638408507	0.907	Bos_javanicus_AB915322	weighted
OTU11839	root	1	root,unk	0.7885416911307253	Soricomorpha,unk	0.13880017085033444	Soricomorpha,Soricidae,unk	0.06413211669825566	NA	NA	0.858	Episoriculus_leucops_NC56333	weighted
OTU12381	root	1	Siluriformes	0.6298585554264371	Siluriformes,Sisoridae	0.47219464260535976	Siluriformes,Sisoridae,unk	0.3895445666744545	NA	NA	0.886	Exostoma_tenuicaudatum_ON641841	weighted
OTU12451	root	1	root,unk	0.9854587600426192	NA	NA	NA	NA	NA	NA	0.798	Mus_indutus_AJ698871	weighted
